"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:10";65,10625;1;45320618169,0741
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:10";0;1;45320618169,0741
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:10";7,100355;1;45320618169,0741
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:15";6,607622;1;45320618227,6042
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:15";65,10589;1;45320618227,6042
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:15";0;1;45320618227,6157
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:15";7,006306;1;45320618227,6157
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:20";6,513446;1;45320618286,1343
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:20";65,10789;1;45320618286,1343
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:20";0;1;45320618286,1458
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:20";6,904415;1;45320618286,1458
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:25";6,500444;1;45320618344,6875
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:25";65,1121;1;45320618344,6991
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:25";0;1;45320618344,6991
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:25";6,944621;1;45320618344,6991
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:30";6,410628;1;45320618403,2292
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:30";65,10352;1;45320618403,2292
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:30";0;1;45320618403,2292
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:30";6,991017;1;45320618403,2407
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:35";6,400353;1;45320618462,7431
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:35";65,10513;1;45320618462,7431
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:35";0;1;45320618462,7431
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:35";6,921542;1;45320618462,7431
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:40";6,400012;1;45320618521,2731
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:40";65,10739;1;45320618521,2847
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:40";0;1;45320618521,2847
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:40";6,900717;1;45320618521,2847
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:45";6,334461;1;45320618579,8148
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:45";65,11511;1;45320618579,8148
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:45";0;1;45320618579,8264
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:45";6,805983;1;45320618579,8264
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:50";6,384243;1;45320618638,3449
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:50";65,11066;1;45320618638,3449
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:50";0;1;45320618638,3565
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:50";6,8002;1;45320618638,3565
"DB_Reg_E111TIC11_PV";"2024-01-29 14:50:55";6,399475;1;45320618696,875
"DB_Reg_E111TIC11_SP";"2024-01-29 14:50:55";65,10964;1;45320618696,8866
"DB_Reg_E111TIC12_OP";"2024-01-29 14:50:55";0;1;45320618696,8866
"DB_Reg_E111TIC12_PV";"2024-01-29 14:50:55";6,810519;1;45320618696,8866
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:01";6,306598;1;45320618756,3542
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:01";65,11066;1;45320618756,3542
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:01";0;1;45320618756,3542
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:01";6,800348;1;45320618756,3657
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:06";6,255638;1;45320618814,8843
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:06";65,11214;1;45320618814,8843
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:06";0;1;45320618814,8843
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:06";6,723682;1;45320618814,8958
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:11";6,200941;1;45320618873,4375
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:11";65,11367;1;45320618873,4375
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:11";0;1;45320618873,4491
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:11";6,700398;1;45320618873,4491
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:16";6,22684;1;45320618931,9676
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:16";65,11045;1;45320618931,9792
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:16";0;1;45320618931,9792
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:16";6,700013;1;45320618931,9792
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:21";6,200891;1;45320618990,4977
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:21";65,11384;1;45320618990,4977
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:21";0;1;45320618990,5093
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:21";6,7;1;45320618990,5093
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:26";6,104097;1;45320619049,0278
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:26";65,11488;1;45320619049,0278
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:26";0;1;45320619049,0278
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:26";6,685005;1;45320619049,0394
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:31";6,100139;1;45320619108,4375
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:31";65,11429;1;45320619108,4375
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:31";0;1;45320619108,4491
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:31";6,602839;1;45320619108,4491
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:36";6,03583;1;45320619166,9676
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:36";65,11153;1;45320619166,9676
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:36";0;1;45320619166,9792
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:36";6,648957;1;45320619166,9792
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:41";6,001203;1;45320619225,4977
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:41";65,10925;1;45320619225,5093
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:41";0;1;45320619225,5093
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:41";6,698285;1;45320619225,5093
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:46";6,070847;1;45320619284,0278
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:46";65,11241;1;45320619284,0278
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:46";0;1;45320619284,0394
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:46";6,616685;1;45320619284,0394
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:51";6,008354;1;45320619342,5579
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:51";65,11308;1;45320619342,5579
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:51";0;1;45320619342,5579
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:51";6,610243;1;45320619342,5694
"DB_Reg_E111TIC11_PV";"2024-01-29 14:51:56";6,000276;1;45320619401,0995
"DB_Reg_E111TIC11_SP";"2024-01-29 14:51:56";65,11285;1;45320619401,0995
"DB_Reg_E111TIC12_OP";"2024-01-29 14:51:56";0;1;45320619401,0995
"DB_Reg_E111TIC12_PV";"2024-01-29 14:51:56";6,69703;1;45320619401,0995
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:01";6,00001;1;45320619460,5671
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:01";65,10693;1;45320619460,5671
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:01";0;1;45320619460,5671
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:01";6,604871;1;45320619460,5671
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:06";6,083663;1;45320619518,7963
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:06";65,11359;1;45320619518,7963
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:06";0;1;45320619518,8079
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:06";6,600164;1;45320619518,8079
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:11";6,055431;1;45320619577,3264
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:11";65,10603;1;45320619577,3264
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:11";0;1;45320619577,338
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:11";6,50982;1;45320619577,338
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:17";5,969823;1;45320619635,8565
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:17";65,10687;1;45320619635,8565
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:17";0;1;45320619635,8681
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:17";6,500325;1;45320619635,8681
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:22";5,90232;1;45320619694,3866
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:22";65,10922;1;45320619694,3866
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:22";0;1;45320619694,3866
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:22";6,50001;1;45320619694,3981
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:27";5,900038;1;45320619752,9167
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:27";65,10808;1;45320619752,9167
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:27";0;1;45320619752,9282
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:27";6,5;1;45320619752,9282
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:32";5,974931;1;45320619812,2917
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:32";65,11171;1;45320619812,2917
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:32";0;1;45320619812,3032
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:32";6,5;1;45320619812,3032
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:37";5,999172;1;45320619870,8218
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:37";65,10956;1;45320619870,8218
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:37";0;1;45320619870,8218
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:37";6,431751;1;45320619870,8333
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:42";6,043504;1;45320619929,3519
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:42";65,10912;1;45320619929,3634
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:42";0;1;45320619929,3634
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:42";6,395282;1;45320619929,3634
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:47";6,001456;1;45320619987,8819
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:47";65,10828;1;45320619987,8819
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:47";0;1;45320619987,8935
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:47";6,303186;1;45320619987,8935
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:52";5,916461;1;45320620046,4236
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:52";65,11149;1;45320620046,4236
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:52";0;1;45320620046,4236
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:52";6,30011;1;45320620046,4236
"DB_Reg_E111TIC11_PV";"2024-01-29 14:52:57";5,900551;1;45320620104,9537
"DB_Reg_E111TIC11_SP";"2024-01-29 14:52:57";65,11244;1;45320620104,9537
"DB_Reg_E111TIC12_OP";"2024-01-29 14:52:57";0;1;45320620104,9653
"DB_Reg_E111TIC12_PV";"2024-01-29 14:52:57";6,3;1;45320620104,9653
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:02";5,805396;1;45320620164,375
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:02";65,11321;1;45320620164,375
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:02";0;1;45320620164,3866
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:02";6,394339;1;45320620164,3866
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:07";5,828557;1;45320620222,9167
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:07";65,1128;1;45320620222,9167
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:07";0;1;45320620222,9282
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:07";6,399813;1;45320620222,9282
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:12";5,897619;1;45320620281,4583
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:12";65,11166;1;45320620281,4583
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:12";0;1;45320620281,4583
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:12";6,4;1;45320620281,4583
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:17";5,89992;1;45320620339,9769
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:17";65,10764;1;45320620339,9769
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:17";0;1;45320620339,9769
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:17";6,4;1;45320620339,9884
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:22";5,9;1;45320620398,5069
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:22";65,11105;1;45320620398,5069
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:22";0;1;45320620398,5185
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:22";6,4;1;45320620398,5185
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:27";5,9;1;45320620457,037
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:27";65,11111;1;45320620457,037
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:27";0;1;45320620457,0486
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:27";6,4;1;45320620457,0486
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:33";5,9;1;45320620516,2731
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:33";65,11515;1;45320620516,2847
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:33";0;1;45320620516,2847
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:33";6,4;1;45320620516,2847
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:38";5,82234;1;45320620574,8032
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:38";65,11958;1;45320620574,8032
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:38";0;1;45320620574,8148
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:38";6,4;1;45320620574,8148
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:43";5,713491;1;45320620633,3333
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:43";65,11723;1;45320620633,3333
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:43";0;1;45320620633,3449
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:43";6,304016;1;45320620633,3449
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:48";5,700449;1;45320620691,875
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:48";65,11263;1;45320620691,875
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:48";0;1;45320620691,8866
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:48";6,300135;1;45320620691,8866
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:53";5,700015;1;45320620750,4051
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:53";65,11556;1;45320620750,4051
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:53";0;1;45320620750,4167
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:53";6,313454;1;45320620750,4167
"DB_Reg_E111TIC11_PV";"2024-01-29 14:53:58";5,7;1;45320620808,9468
"DB_Reg_E111TIC11_SP";"2024-01-29 14:53:58";65,11672;1;45320620808,9468
"DB_Reg_E111TIC12_OP";"2024-01-29 14:53:58";0;1;45320620808,9468
"DB_Reg_E111TIC12_PV";"2024-01-29 14:53:58";6,396614;1;45320620808,9583
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:03";5,7;1;45320620868,287
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:03";65,11915;1;45320620868,287
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:03";0;1;45320620868,2986
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:03";6,31011;1;45320620868,2986
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:08";5,76713;1;45320620926,8171
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:08";65,1207;1;45320620926,8287
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:08";0;1;45320620926,8287
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:08";6,300338;1;45320620926,8287
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:13";5,70382;1;45320620985,3472
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:13";65,12616;1;45320620985,3588
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:13";0;1;45320620985,3588
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:13";6,3;1;45320620985,3588
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:18";5,688831;1;45320621043,8773
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:18";65,1199;1;45320621043,8773
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:18";0;1;45320621043,8773
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:18";6,3;1;45320621043,8889
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:23";5,602938;1;45320621102,4074
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:23";65,12207;1;45320621102,4074
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:23";0;1;45320621102,419
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:23";6,3;1;45320621102,419
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:28";5,658768;1;45320621160,9375
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:28";65,12345;1;45320621160,9375
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:28";0;1;45320621160,9491
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:28";6,3;1;45320621160,9491
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:33";5,601988;1;45320621220,2431
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:33";65,11991;1;45320621220,2431
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:33";0;1;45320621220,2546
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:33";6,3;1;45320621220,2546
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:38";5,600068;1;45320621278,7847
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:38";65,12135;1;45320621278,7847
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:38";0;1;45320621278,7847
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:38";6,3;1;45320621278,7847
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:44";5,6;1;45320621337,3032
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:44";65,1237;1;45320621337,3032
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:44";0;1;45320621337,3148
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:44";6,264467;1;45320621337,3148
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:49";5,6;1;45320621395,8333
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:49";65,1229;1;45320621395,8333
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:49";0;1;45320621395,8333
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:49";6,202154;1;45320621395,8449
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:54";5,6;1;45320621454,375
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:54";65,12637;1;45320621454,375
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:54";0;1;45320621454,375
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:54";6,200071;1;45320621454,375
"DB_Reg_E111TIC11_PV";"2024-01-29 14:54:59";5,6;1;45320621512,9051
"DB_Reg_E111TIC11_SP";"2024-01-29 14:54:59";65,12546;1;45320621512,9051
"DB_Reg_E111TIC12_OP";"2024-01-29 14:54:59";0;1;45320621512,9167
"DB_Reg_E111TIC12_PV";"2024-01-29 14:54:59";6,2;1;45320621512,9167
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:04";5,690316;1;45320621572,1875
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:04";65,12651;1;45320621572,1875
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:04";0;1;45320621572,1991
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:04";6,2;1;45320621572,1991
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:09";5,69968;1;45320621630,7176
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:09";65,1251;1;45320621630,7176
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:09";0;1;45320621630,7292
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:09";6,171081;1;45320621630,7292
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:14";5,738645;1;45320621689,2477
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:14";65,12587;1;45320621689,2477
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:14";0;1;45320621689,2593
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:14";6,102377;1;45320621689,2593
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:19";5,797967;1;45320621747,7894
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:19";65,12691;1;45320621747,7894
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:19";0;1;45320621747,8009
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:19";6,17672;1;45320621747,8009
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:24";5,736464;1;45320621806,3194
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:24";65,12628;1;45320621806,331
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:24";0;1;45320621806,331
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:24";6,102735;1;45320621806,331
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:29";5,62554;1;45320621864,8495
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:29";65,12701;1;45320621864,8495
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:29";0;1;45320621864,8611
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:29";6,053748;1;45320621864,8611
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:34";5,54478;1;45320621924,375
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:34";65,12918;1;45320621924,3866
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:34";0;1;45320621924,3866
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:34";6,001784;1;45320621924,3866
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:39";5,598154;1;45320621982,9051
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:39";65,13096;1;45320621982,9051
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:39";0;1;45320621982,9167
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:39";6,00006;1;45320621982,9167
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:44";5,599935;1;45320622041,4352
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:44";65,12853;1;45320622041,4352
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:44";0;1;45320622041,4468
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:44";6,086387;1;45320622041,4468
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:49";5,626938;1;45320622099,9653
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:49";65,13519;1;45320622099,9768
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:49";0;1;45320622099,9768
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:49";6,099548;1;45320622099,9768
"DB_Reg_E111TIC11_PV";"2024-01-29 14:55:54";5,600897;1;45320622158,5069
"DB_Reg_E111TIC11_SP";"2024-01-29 14:55:54";65,13461;1;45320622158,5069
"DB_Reg_E111TIC12_OP";"2024-01-29 14:55:54";0;1;45320622158,5185
"DB_Reg_E111TIC12_PV";"2024-01-29 14:55:54";6,185074;1;45320622158,5185
"DB_Reg_E111TIC11_PV";"2024-01-29 14:56:00";5,60003;1;45320622217,037
"DB_Reg_E111TIC11_SP";"2024-01-29 14:56:00";65,12971;1;45320622217,037
"DB_Reg_E111TIC12_OP";"2024-01-29 14:56:00";0;1;45320622217,0486
"DB_Reg_E111TIC12_PV";"2024-01-29 14:56:00";6,199502;1;45320622217,0486
"DB_Reg_E111TIC11_PV";"2024-01-29 14:56:05";5,683194;1;45320622276,412
"DB_Reg_E111TIC11_SP";"2024-01-29 14:56:05";65,13257;1;45320622276,412
"DB_Reg_E111TIC12_OP";"2024-01-29 14:56:05";0;1;45320622276,4236
"DB_Reg_E111TIC12_PV";"2024-01-29 14:56:05";6,288995;1;45320622276,4236
"DB_Reg_E111TIC11_PV";"2024-01-29 14:56:10";5,608995;1;45320622334,9421
"DB_Reg_E111TIC11_SP";"2024-01-29 14:56:10";65,13586;1;45320622334,9421
"DB_Reg_E111TIC12_OP";"2024-01-29 14:56:10";0;1;45320622334,9537
"DB_Reg_E111TIC12_PV";"2024-01-29 14:56:10";6,299634;1;45320622334,9537
"DB_Reg_E111TIC11_PV";"2024-01-29 14:56:15";5,693983;1;45320622393,4722
"DB_Reg_E111TIC11_SP";"2024-01-29 14:56:15";65,13991;1;45320622393,4838
"DB_Reg_E111TIC12_OP";"2024-01-29 14:56:15";0;1;45320622393,4838
"DB_Reg_E111TIC12_PV";"2024-01-29 14:56:15";6,299987;1;45320622393,4838
"DB_Reg_E111TIC11_PV";"2024-01-29 14:56:20";5,785897;1;45320622452,0023
"DB_Reg_E111TIC11_SP";"2024-01-29 14:56:20";65,13892;1;45320622452,0023
"DB_Reg_E111TIC12_OP";"2024-01-29 14:56:20";0;1;45320622452,0139
"DB_Reg_E111TIC12_PV";"2024-01-29 14:56:20";6,3;1;45320622452,0139
"DB_Reg_E111TIC11_PV";"2024-01-29 14:56:25";5,799537;1;45320622510,5324
"DB_Reg_E111TIC11_SP";"2024-01-29 14:56:25";65,13727;1;45320622510,5324
"DB_Reg_E111TIC12_OP";"2024-01-29 14:56:25";0;1;45320622510,544
"DB_Reg_E111TIC12_PV";"2024-01-29 14:56:25";6,3;1;45320622510,544
"DB_Reg_E111TIC11_PV";"2024-01-29 14:56:30";5,799984;1;45320622569,0625
"DB_Reg_E111TIC11_SP";"2024-01-29 14:56:30";65,13769;1;45320622569,0741
"DB_Reg_E111TIC12_OP";"2024-01-29 14:56:30";0;1;45320622569,0741
"DB_Reg_E111TIC12_PV";"2024-01-29 14:56:30";6,3;1;45320622569,0741
