Id,Time,DB_Reg_E111TIC11_PV,DB_Reg_E111TIC11_SP,DB_Reg_E111TIC12_OP,DB_Reg_E111TIC12_PV
3389,2024-01-29 19:01:45,6.699988,65.69518,0.0,66.51896
3390,2024-01-29 19:01:50,6.7,65.69737,0.0,66.50064
3391,2024-01-29 19:01:55,6.7,65.696,0.0,66.58064
3392,2024-01-29 19:02:00,6.649772,65.6965,0.0,66.50361
3393,2024-01-29 19:02:05,6.601677,65.69386,0.0,67.01173
3394,2024-01-29 19:02:10,6.514192,65.696,0.0,67.97002
3395,2024-01-29 19:02:15,6.595981,65.69778,0.0,68.59024
3396,2024-01-29 19:02:20,6.599868,65.69399,0.0,68.37392
3397,2024-01-29 19:02:25,6.6,65.69399,0.0,68.03564
3398,2024-01-29 19:02:30,6.6,65.69092,0.0,67.93398
3399,2024-01-29 19:02:35,6.6,65.69038,0.0,67.81467
3400,2024-01-29 19:02:40,6.6,65.69531,0.0,67.62192
3401,2024-01-29 19:02:45,6.6,65.69355,0.0,67.60072
3402,2024-01-29 19:02:51,6.697728,65.69477,0.0,67.4369
3403,2024-01-29 19:02:56,6.699924,65.69339,0.0,66.84719
3404,2024-01-29 19:03:01,6.7,65.68152,0.0,66.61029
3405,2024-01-29 19:03:06,6.7,65.67637,0.0,66.69675
3406,2024-01-29 19:03:11,6.7,65.68432,0.0,66.5688
3407,2024-01-29 19:03:16,6.7,65.68282,0.0,66.50227
3408,2024-01-29 19:03:21,6.7,65.68085,0.0,66.50002
3409,2024-01-29 19:03:26,6.7,65.67884,0.0,66.4222
3410,2024-01-29 19:03:31,6.7,65.66872,0.0,66.31764
3411,2024-01-29 19:03:36,6.777095,65.65908,0.0,66.30058
3412,2024-01-29 19:03:41,6.799236,65.65974,0.0,66.2721
3413,2024-01-29 19:03:46,6.799973,65.663,0.0,66.20241
3414,2024-01-29 19:03:51,6.8,65.66637,0.0,66.09447
3415,2024-01-29 19:03:56,6.893489,65.66149,0.0,65.97688
3416,2024-01-29 19:04:02,6.899786,65.66321,0.0,65.90254
3417,2024-01-29 19:04:07,6.9,65.66063,0.0,65.90009
3418,2024-01-29 19:04:12,6.9,65.6571,0.0,65.81638
3419,2024-01-29 19:04:17,6.9,65.6615,0.0,65.8005
3420,2024-01-29 19:04:22,6.979244,65.66004,0.0,65.89277
3421,2024-01-29 19:04:27,6.950498,65.66364,0.0,65.99612
3422,2024-01-29 19:04:32,6.749538,65.65567,0.0,66.28432
3423,2024-01-29 19:04:37,6.536058,65.6526,0.0,67.14495
3424,2024-01-29 19:04:42,6.405658,65.65218,0.0,66.76852
3425,2024-01-29 19:04:47,6.433247,65.65356,0.0,65.97312
3426,2024-01-29 19:04:52,6.489051,65.65198,0.0,65.56097
3427,2024-01-29 19:04:57,6.595148,65.65414,0.0,65.32751
3428,2024-01-29 19:05:02,6.684475,65.65282,0.0,64.77307
3429,2024-01-29 19:05:07,6.796407,65.65158,0.0,64.50945
3430,2024-01-29 19:05:12,6.909347,65.64889,0.0,64.43352
3431,2024-01-29 19:05:18,6.998481,65.65065,0.0,64.04794
3432,2024-01-29 19:05:23,6.99995,65.64754,0.0,63.53382
3433,2024-01-29 19:05:28,7.0,65.64815,0.0,63.06858
3434,2024-01-29 19:05:33,7.0,65.64771,0.0,62.97624
3435,2024-01-29 19:05:38,6.905747,65.64346,0.0,62.8173
3436,2024-01-29 19:05:43,6.900192,65.64431,0.0,62.3728
3437,2024-01-29 19:05:48,6.81809,65.64709,0.0,62.31353
3438,2024-01-29 19:05:53,6.804902,65.64916,0.0,61.92381
3439,2024-01-29 19:05:58,6.800165,65.65115,0.0,61.56801
3440,2024-01-29 19:06:03,6.727782,65.64664,0.0,61.44024
3441,2024-01-29 19:06:08,6.629625,65.63583,0.0,61.05066
3442,2024-01-29 19:06:13,6.600988,65.64439,0.0,60.73602
3443,2024-01-29 19:06:18,6.600033,65.64314,0.0,60.54548
3444,2024-01-29 19:06:23,6.513256,65.64585,0.0,60.20059
3445,2024-01-29 19:06:29,6.598086,65.6488,0.0,60.19727
3446,2024-01-29 19:06:34,6.578562,65.64366,0.0,59.96634
3447,2024-01-29 19:06:39,6.502628,65.63235,0.0,59.66831
3448,2024-01-29 19:06:44,6.500087,65.63967,0.0,59.42899
3449,2024-01-29 19:06:49,6.498119,65.63089,0.0,59.31462
3450,2024-01-29 19:06:54,6.49994,65.63628,0.0,59.06827
3451,2024-01-29 19:06:59,6.5,65.63403,0.0,59.08658
3452,2024-01-29 19:07:04,6.588977,65.64036,0.0,58.91285
3453,2024-01-29 19:07:09,6.529471,65.64301,0.0,58.8545
3454,2024-01-29 19:07:14,6.500976,65.64273,0.0,58.6138
3455,2024-01-29 19:07:19,6.596253,65.64661,0.0,58.50377
3456,2024-01-29 19:07:24,6.599877,65.64476,0.0,58.36815
3457,2024-01-29 19:07:29,6.617684,65.64264,0.0,58.24271
3458,2024-01-29 19:07:34,6.697244,65.64178,0.0,58.0477
3459,2024-01-29 19:07:39,6.699911,65.64597,0.0,57.97081
3460,2024-01-29 19:07:45,6.7,65.64367,0.0,57.81404
3461,2024-01-29 19:07:50,6.7,65.64399,0.0,57.70517
3462,2024-01-29 19:07:55,6.7,65.64684,0.0,57.70018
3463,2024-01-29 19:08:00,6.795121,65.64404,0.0,57.63104
3464,2024-01-29 19:08:05,6.799836,65.64333,0.0,57.51242
3465,2024-01-29 19:08:10,6.8,65.64242,0.0,57.50042
3466,2024-01-29 19:08:15,6.8,65.64554,0.0,57.58765
3467,2024-01-29 19:08:20,6.8,65.63944,0.0,57.62134
3468,2024-01-29 19:08:25,6.892901,65.63852,0.0,57.62629
3469,2024-01-29 19:08:30,6.899765,65.64569,0.0,57.66172
3470,2024-01-29 19:08:35,6.9,65.6474,0.0,57.59637
3471,2024-01-29 19:08:40,6.9,65.64495,0.0,57.37725
3472,2024-01-29 19:08:45,6.949265,65.64433,0.0,57.21049
3473,2024-01-29 19:08:50,6.998308,65.64476,0.0,57.01139
3474,2024-01-29 19:08:56,6.99997,65.63826,0.0,56.9044
3475,2024-01-29 19:09:01,7.0,65.64187,0.0,56.96206
3476,2024-01-29 19:09:06,7.069524,65.64548,0.0,56.72951
3477,2024-01-29 19:09:11,7.145734,65.64642,0.0,56.44873
3478,2024-01-29 19:09:16,7.198194,65.64601,0.0,56.49582
3479,2024-01-29 19:09:21,7.199942,65.646,0.0,56.24718
3480,2024-01-29 19:09:26,7.2,65.64258,0.0,55.81448
3481,2024-01-29 19:09:31,7.29602,65.64624,0.0,55.51818
3482,2024-01-29 19:09:36,7.299863,65.64565,0.0,55.58369
3483,2024-01-29 19:09:41,7.380577,65.64427,0.0,55.51451
3484,2024-01-29 19:09:46,7.399352,65.63731,0.0,55.31266
3485,2024-01-29 19:09:51,7.429995,65.63643,0.0,55.10871
3486,2024-01-29 19:09:56,7.497661,65.64888,0.0,54.70954
3487,2024-01-29 19:10:01,7.499922,65.64717,0.0,54.46658
3488,2024-01-29 19:10:06,7.594502,65.64334,0.0,54.48618
3489,2024-01-29 19:10:12,7.599819,65.63732,0.0,54.49953
3490,2024-01-29 19:10:17,7.725139,65.64222,0.0,54.13709
3491,2024-01-29 19:10:22,7.797506,65.64172,0.0,53.5943
3492,2024-01-29 19:10:27,7.9624,65.64557,0.0,53.4295
3493,2024-01-29 19:10:32,8.083732,65.63815,0.0,53.27326
3494,2024-01-29 19:10:37,8.099451,65.63927,0.0,52.74677
3495,2024-01-29 19:10:42,8.253351,65.64345,0.0,52.22971
3496,2024-01-29 19:10:47,8.332899,65.64704,0.0,52.01078
3497,2024-01-29 19:10:52,8.397778,65.63874,0.0,51.79051
3498,2024-01-29 19:10:57,8.574615,65.64564,0.0,51.47606
3499,2024-01-29 19:11:02,8.673055,65.6452,0.0,51.32056
3500,2024-01-29 19:11:07,8.908897,65.64456,0.0,50.78684
3501,2024-01-29 19:11:12,9.353895,65.64729,0.0,50.17332
3502,2024-01-29 19:11:17,9.587331,65.64409,0.0,49.02458
3503,2024-01-29 19:11:22,9.786548,65.64664,0.0,48.5397
3504,2024-01-29 19:11:28,9.837524,65.64078,0.0,48.2059
3505,2024-01-29 19:11:33,9.985312,65.63327,0.0,48.0271
3506,2024-01-29 19:11:38,10.15543,65.65041,0.0,47.86347
3507,2024-01-29 19:11:43,10.19852,65.64716,0.0,47.52969
3508,2024-01-29 19:11:48,10.30938,65.65035,0.0,47.50622
3509,2024-01-29 19:11:53,10.40663,65.65241,0.0,47.50025
3510,2024-01-29 19:11:58,10.66525,65.64993,0.0,47.46317
3511,2024-01-29 19:12:03,10.69884,65.65097,0.0,47.12362
3512,2024-01-29 19:12:08,10.69996,65.65041,0.0,46.27765
3513,2024-01-29 19:12:13,10.85244,65.65189,0.0,45.98584
3514,2024-01-29 19:12:18,10.9682,65.6492,0.0,45.6837
3515,2024-01-29 19:12:23,11.24984,65.65043,0.0,45.75397
3516,2024-01-29 19:12:28,11.43215,65.65023,0.0,45.26422
3517,2024-01-29 19:12:33,11.77824,65.65458,0.0,44.5354
3518,2024-01-29 19:12:38,11.97006,65.65369,0.0,44.1919
3519,2024-01-29 19:12:44,12.33339,65.65456,0.0,43.63345
3520,2024-01-29 19:12:49,12.50588,65.65392,0.0,43.1857
3521,2024-01-29 19:12:54,13.02144,65.65236,0.0,43.11339
3522,2024-01-29 19:12:59,13.23535,65.65342,0.0,41.72588
3523,2024-01-29 19:13:04,13.4633,65.65527,0.0,42.27378
3524,2024-01-29 19:13:09,13.49879,65.65361,0.0,41.78258
3525,2024-01-29 19:13:14,13.77565,65.64387,0.0,41.65456
3526,2024-01-29 19:13:19,14.05222,65.64689,0.0,41.46716
3527,2024-01-29 19:13:24,14.31806,65.65305,0.0,41.06715
3528,2024-01-29 19:13:29,14.89831,65.65107,0.0,41.07334
3529,2024-01-29 19:13:34,15.33139,65.65292,0.0,40.50147
3530,2024-01-29 19:13:39,15.41432,65.64986,0.0,39.61097
3531,2024-01-29 19:13:44,15.25516,65.65345,0.0,39.48665
3532,2024-01-29 19:13:49,15.61001,65.65625,0.0,39.31356
3533,2024-01-29 19:13:55,15.99859,65.65493,0.0,38.7391
3534,2024-01-29 19:14:00,16.18721,65.65427,0.0,38.77693
3535,2024-01-29 19:14:05,16.19958,65.65504,0.0,38.35178
3536,2024-01-29 19:14:10,16.07154,65.65512,0.0,38.22188
3537,2024-01-29 19:14:15,16.25614,65.65883,0.0,38.00343
3538,2024-01-29 19:14:20,16.67024,65.65865,0.0,38.0783
3539,2024-01-29 19:14:25,16.78329,65.65787,0.0,38.02548
3540,2024-01-29 19:14:30,16.89613,65.65407,0.0,38.14989
3541,2024-01-29 19:14:35,17.23646,65.65679,0.0,38.03428
3542,2024-01-29 19:14:40,17.39458,65.65182,0.0,37.80206
3543,2024-01-29 19:14:45,17.45995,65.65651,0.0,37.41931
3544,2024-01-29 19:14:50,17.40197,65.65472,0.0,36.94646
3545,2024-01-29 19:14:55,16.87548,65.64675,0.0,37.07709
3546,2024-01-29 19:15:00,16.97511,65.64565,0.0,36.77757
3547,2024-01-29 19:15:05,17.32904,65.65047,0.0,36.72653
3548,2024-01-29 19:15:10,17.57532,65.65413,0.0,36.14407
3549,2024-01-29 19:15:16,17.84282,65.6554,0.0,36.01838
3550,2024-01-29 19:15:21,17.98852,65.65377,0.0,36.1381
3551,2024-01-29 19:15:26,17.90312,65.6568,0.0,36.17086
3552,2024-01-29 19:15:31,17.98133,65.65144,0.0,36.09971
3553,2024-01-29 19:15:36,17.91143,65.65227,0.0,35.92104
3554,2024-01-29 19:15:41,17.61139,65.6505,0.0,36.15314
3555,2024-01-29 19:15:46,17.60879,65.65212,0.0,35.93966
3556,2024-01-29 19:15:51,17.99827,65.65125,0.0,35.5801
3557,2024-01-29 19:15:56,18.36392,65.65769,0.0,35.67859
3558,2024-01-29 19:16:01,18.47462,65.65974,0.0,35.5811
3559,2024-01-29 19:16:06,18.57738,65.6531,0.0,35.32667
3560,2024-01-29 19:16:11,18.69333,65.6579,0.0,35.3009
3561,2024-01-29 19:16:16,18.75604,65.655,0.0,35.09419
3562,2024-01-29 19:16:21,18.86422,65.65282,0.0,34.78854
3563,2024-01-29 19:16:27,19.07158,65.65553,0.0,34.61171
3564,2024-01-29 19:16:32,18.9342,65.65622,0.0,34.75466
3565,2024-01-29 19:16:37,18.92842,65.66009,0.0,35.03546
3566,2024-01-29 19:16:42,18.90095,65.65847,0.0,34.72621
3567,2024-01-29 19:16:47,18.68571,65.65363,0.0,34.62564
3568,2024-01-29 19:16:52,18.65992,65.65448,0.0,34.22787
3569,2024-01-29 19:16:57,19.21869,65.65675,0.0,34.30946
3570,2024-01-29 19:17:02,19.54025,65.65687,0.0,34.39697
3571,2024-01-29 19:17:07,19.85092,65.65752,0.0,34.24584
3572,2024-01-29 19:17:12,19.89838,65.65347,0.0,34.17958
3573,2024-01-29 19:17:17,19.89995,65.65548,0.0,34.19931
3574,2024-01-29 19:17:22,19.82125,65.65607,0.0,33.83067
3575,2024-01-29 19:17:27,19.80071,65.65605,0.0,33.68057
3576,2024-01-29 19:17:32,19.89074,65.65734,0.0,33.51408
3577,2024-01-29 19:17:38,19.89968,65.65627,0.0,33.4141
3578,2024-01-29 19:17:43,19.9,65.65716,0.0,33.73916
3579,2024-01-29 19:17:48,19.9,65.65881,0.0,33.79791
3580,2024-01-29 19:17:53,19.9,65.65038,0.0,33.5371
3581,2024-01-29 19:17:58,19.9521,65.65144,0.0,33.3354
3582,2024-01-29 19:18:03,19.88926,65.65702,0.0,33.20446
3583,2024-01-29 19:18:08,19.50204,65.65865,0.0,33.42812
3584,2024-01-29 19:18:13,19.80359,65.65311,0.0,33.40094
3585,2024-01-29 19:18:18,20.11761,65.65606,0.0,33.21182
3586,2024-01-29 19:18:23,20.19726,65.65733,0.0,33.03291
3587,2024-01-29 19:18:28,20.44684,65.65798,0.0,32.86636
3588,2024-01-29 19:18:33,20.59453,65.65252,0.0,32.92369
3589,2024-01-29 19:18:38,20.53663,65.65817,0.0,32.73403
3590,2024-01-29 19:18:43,20.40665,65.6519,0.0,32.526
3591,2024-01-29 19:18:48,20.47827,65.65071,0.0,32.62651
3592,2024-01-29 19:18:54,20.55498,65.65364,0.0,32.38848
3593,2024-01-29 19:18:59,20.71614,65.64935,0.0,32.55341
3594,2024-01-29 19:19:04,20.7972,65.64249,0.0,32.6601
3595,2024-01-29 19:19:09,20.97463,65.64303,0.0,32.51323
3596,2024-01-29 19:19:14,20.99916,65.64821,0.0,32.46185
3597,2024-01-29 19:19:19,21.08559,65.65472,0.0,32.09404
3598,2024-01-29 19:19:24,21.09951,65.65323,0.0,31.92161
3599,2024-01-29 19:19:29,21.07265,65.6557,0.0,31.74005
3600,2024-01-29 19:19:34,21.01324,65.65416,0.0,31.54148
3601,2024-01-29 19:19:39,21.06938,65.65511,0.0,31.5687
3602,2024-01-29 19:19:44,21.09898,65.65452,0.0,31.62662
3603,2024-01-29 19:19:49,21.02969,65.65472,0.0,31.7869
3604,2024-01-29 19:19:54,21.07035,65.65636,0.0,31.58307
3605,2024-01-29 19:20:00,21.16199,65.65616,0.0,31.53275
3606,2024-01-29 19:20:05,21.19935,65.65524,0.0,31.48704
3607,2024-01-29 19:20:10,21.20895,65.65575,0.0,31.13772
3608,2024-01-29 19:20:15,21.29699,65.65401,0.0,31.10126
3609,2024-01-29 19:20:20,21.37757,65.65075,0.0,31.16997
3610,2024-01-29 19:20:25,21.48433,65.65176,0.0,30.95183
3611,2024-01-29 19:20:30,21.42368,65.65033,0.0,31.08366
3612,2024-01-29 19:20:35,21.30733,65.64913,0.0,30.94271
3613,2024-01-29 19:20:40,21.21894,65.64871,0.0,31.06267
3614,2024-01-29 19:20:45,21.35396,65.65029,0.0,30.87539
3615,2024-01-29 19:20:50,21.39846,65.64749,0.0,30.55012
3616,2024-01-29 19:20:55,21.41419,65.64639,0.0,30.53051
3617,2024-01-29 19:21:00,21.49717,65.65131,0.0,30.77436
3618,2024-01-29 19:21:05,21.49991,65.647,0.0,30.55005
3619,2024-01-29 19:21:10,21.40564,65.64829,0.0,30.36087
3620,2024-01-29 19:21:15,21.4441,65.64755,0.0,30.61444
3621,2024-01-29 19:21:21,21.58033,65.64877,0.0,30.54899
3622,2024-01-29 19:21:26,21.59934,65.64541,0.0,30.407
3623,2024-01-29 19:21:31,21.50832,65.64616,0.0,30.40021
3624,2024-01-29 19:21:36,21.51612,65.64927,0.0,30.40995
3625,2024-01-29 19:21:41,21.50055,65.65042,0.0,30.31786
3626,2024-01-29 19:21:46,21.50002,65.65237,0.0,30.17292
3627,2024-01-29 19:21:51,21.5,65.65233,0.0,29.91708
3628,2024-01-29 19:21:56,21.48739,65.65281,0.0,29.9308
3629,2024-01-29 19:22:01,21.49958,65.65074,0.0,30.01076
3630,2024-01-29 19:22:06,21.49998,65.65325,0.0,29.83106
3631,2024-01-29 19:22:11,21.5,65.65092,0.0,29.84587
3632,2024-01-29 19:22:16,21.54737,65.65363,0.0,29.98702
3633,2024-01-29 19:22:21,21.59708,65.65298,0.0,29.82542
3634,2024-01-29 19:22:26,21.59991,65.65168,0.0,29.67037
3635,2024-01-29 19:22:32,21.50335,65.65092,0.0,29.87442
3636,2024-01-29 19:22:37,21.50012,65.64664,0.0,29.84867
3637,2024-01-29 19:22:42,21.5,65.65578,0.0,29.71123
3638,2024-01-29 19:22:47,21.5,65.65839,0.0,29.68034
3639,2024-01-29 19:22:52,21.5,65.65632,0.0,29.69934
3640,2024-01-29 19:22:57,21.59248,65.65759,0.0,29.54961
3641,2024-01-29 19:23:02,21.52205,65.64944,0.0,29.40871
3642,2024-01-29 19:23:07,21.59739,65.64576,0.0,29.44322
3643,2024-01-29 19:23:12,21.55986,65.65117,0.0,29.44457
3644,2024-01-29 19:23:17,21.502,65.65025,0.0,29.08079
3645,2024-01-29 19:23:22,21.5847,65.6524,0.0,28.93043
3646,2024-01-29 19:23:27,21.59949,65.65281,0.0,28.81117
3647,2024-01-29 19:23:32,21.51019,65.65272,0.0,28.74154
3648,2024-01-29 19:23:37,21.50034,65.6501,0.0,28.67179
3649,2024-01-29 19:23:42,21.50002,65.65353,0.0,28.89368
3650,2024-01-29 19:23:48,21.5,65.65315,0.0,29.08438
3651,2024-01-29 19:23:53,21.5,65.65347,0.0,28.94497
3652,2024-01-29 19:23:58,21.57889,65.65485,0.0,28.61666
3653,2024-01-29 19:24:03,21.59929,65.65414,0.0,28.50387
3654,2024-01-29 19:24:08,21.50689,65.65682,0.0,28.39375
3655,2024-01-29 19:24:13,21.50023,65.65714,0.0,28.14913
3656,2024-01-29 19:24:18,21.41837,65.65697,0.0,27.99615
3657,2024-01-29 19:24:23,21.4006,65.65878,0.0,27.94574
3658,2024-01-29 19:24:28,21.40001,65.6563,0.0,28.05669
3659,2024-01-29 19:24:33,21.4,65.65739,0.0,27.92168
3660,2024-01-29 19:24:38,21.4,65.6597,0.0,27.84855
3661,2024-01-29 19:24:43,21.4,65.65797,0.0,27.87385
3662,2024-01-29 19:24:48,21.4,65.65646,0.0,27.81281
3663,2024-01-29 19:24:53,21.30879,65.65703,0.0,27.61921
3664,2024-01-29 19:24:59,21.39319,65.65741,0.0,27.44089
3665,2024-01-29 19:25:04,21.31409,65.65747,0.0,27.4979
3666,2024-01-29 19:25:09,21.30047,65.65913,0.0,27.4902
3667,2024-01-29 19:25:14,21.3,65.65911,0.0,27.20425
3668,2024-01-29 19:25:19,21.233,65.66101,0.0,27.10343
3669,2024-01-29 19:25:24,21.20112,65.66068,0.0,27.25931
3670,2024-01-29 19:25:29,21.20003,65.66146,0.0,27.21656
3671,2024-01-29 19:25:34,21.16858,65.65973,0.0,27.19722
3672,2024-01-29 19:25:39,21.10227,65.66039,0.0,27.00926
3673,2024-01-29 19:25:44,21.10008,65.66115,0.0,26.82175
3674,2024-01-29 19:25:49,21.1,65.66415,0.0,26.88535
3675,2024-01-29 19:25:54,21.1,65.66566,0.0,27.03254
3676,2024-01-29 19:25:59,21.1,65.66615,0.0,27.0396
3677,2024-01-29 19:26:04,21.0309,65.66801,0.0,27.00132
3678,2024-01-29 19:26:09,21.00102,65.66486,0.0,26.89298
3679,2024-01-29 19:26:15,21.00005,65.66584,0.0,26.80313
3680,2024-01-29 19:26:20,21.0,65.66653,0.0,26.79548
3681,2024-01-29 19:26:25,21.0,65.66662,0.0,26.71656
3682,2024-01-29 19:26:30,21.0,65.66611,0.0,26.58371
3683,2024-01-29 19:26:35,20.90384,65.66428,0.0,26.50275
3684,2024-01-29 19:26:40,20.90011,65.66619,0.0,26.51821
3685,2024-01-29 19:26:45,20.9,65.66169,0.0,26.47737
3686,2024-01-29 19:26:50,20.9,65.6666,0.0,26.49011
3687,2024-01-29 19:26:55,20.9,65.6648,0.0,26.56713
3688,2024-01-29 19:27:00,20.9,65.66571,0.0,26.50222
3689,2024-01-29 19:27:05,20.81236,65.66717,0.0,26.40965
3690,2024-01-29 19:27:10,20.8004,65.66422,0.0,26.40032
3691,2024-01-29 19:27:15,20.80002,65.67062,0.0,26.23312
3692,2024-01-29 19:27:20,20.8,65.66715,0.0,26.25951
3693,2024-01-29 19:27:26,20.78732,65.66666,0.0,26.29865
3694,2024-01-29 19:27:31,20.70292,65.66666,0.0,26.14911
3695,2024-01-29 19:27:36,20.70005,65.66859,0.0,26.10084
3696,2024-01-29 19:27:41,20.7,65.67105,0.0,26.10003
3697,2024-01-29 19:27:46,20.7,65.66843,0.0,26.1708
3698,2024-01-29 19:27:51,20.60578,65.66322,0.0,26.38465
3699,2024-01-29 19:27:56,20.60019,65.65844,0.0,26.25021
3700,2024-01-29 19:28:01,20.6,65.66259,0.0,26.10908
3701,2024-01-29 19:28:06,20.58292,65.66782,0.0,26.30212
3702,2024-01-29 19:28:11,20.50276,65.66678,0.0,26.08332
3703,2024-01-29 19:28:16,20.5001,65.66859,0.0,26.09924
3704,2024-01-29 19:28:21,20.43859,65.66714,0.0,25.93343
3705,2024-01-29 19:28:26,20.40128,65.66518,0.0,25.8106
3706,2024-01-29 19:28:31,20.40005,65.6632,0.0,25.86217
3707,2024-01-29 19:28:36,20.4,65.66941,0.0,26.14842
3708,2024-01-29 19:28:42,20.4,65.66987,0.0,25.86522
3709,2024-01-29 19:28:47,20.4,65.66547,0.0,25.73944
3710,2024-01-29 19:28:52,20.4,65.66595,0.0,25.88931
3711,2024-01-29 19:28:57,20.32624,65.66958,0.0,25.89964
3712,2024-01-29 19:29:02,20.30086,65.66855,0.0,25.80406
3713,2024-01-29 19:29:07,20.30002,65.66853,0.0,25.60153
3714,2024-01-29 19:29:12,20.3,65.66874,0.0,25.82014
3715,2024-01-29 19:29:17,20.3,65.66797,0.0,25.84171
3716,2024-01-29 19:29:22,20.21362,65.66719,0.0,25.63923
3717,2024-01-29 19:29:27,20.20045,65.67446,0.0,25.60131
3718,2024-01-29 19:29:32,20.20001,65.66919,0.0,25.43599
3719,2024-01-29 19:29:37,20.10615,65.66177,0.0,25.46244
3720,2024-01-29 19:29:42,20.1002,65.66952,0.0,25.58829
3721,2024-01-29 19:29:47,20.10002,65.66704,0.0,25.55647
3722,2024-01-29 19:29:52,20.1,65.66933,0.0,25.58099
3723,2024-01-29 19:29:58,20.1,65.66164,0.0,25.51801
3724,2024-01-29 19:30:03,20.1,65.66253,0.0,25.5003
3725,2024-01-29 19:30:08,20.1,65.6657,0.0,25.41371
3726,2024-01-29 19:30:13,20.0056,65.65881,0.0,25.30417
3727,2024-01-29 19:30:18,20.00019,65.66086,0.0,25.2858
3728,2024-01-29 19:30:23,20.0,65.65992,0.0,25.29952
3729,2024-01-29 19:30:28,20.0,65.66262,0.0,25.24037
3730,2024-01-29 19:30:33,20.0,65.66451,0.0,25.20134
3731,2024-01-29 19:30:38,19.94198,65.66991,0.0,25.14427
3732,2024-01-29 19:30:43,19.90139,65.66962,0.0,24.92573
3733,2024-01-29 19:30:48,19.90004,65.66985,0.0,24.85596
3734,2024-01-29 19:30:53,19.83024,65.66953,0.0,24.89855
3735,2024-01-29 19:30:58,19.80103,65.66535,0.0,25.01369
3736,2024-01-29 19:31:03,19.80003,65.67042,0.0,24.81697
3737,2024-01-29 19:31:08,19.8,65.66722,0.0,24.93845
3738,2024-01-29 19:31:13,19.8,65.66917,0.0,24.87748
3739,2024-01-29 19:31:18,19.8,65.66933,0.0,24.72097
3740,2024-01-29 19:31:24,19.70803,65.66991,0.0,24.79111
3741,2024-01-29 19:31:29,19.70028,65.67054,0.0,24.54429
3742,2024-01-29 19:31:34,19.70001,65.6644,0.0,24.63352
3743,2024-01-29 19:31:39,19.66431,65.66595,0.0,24.43122
3744,2024-01-29 19:31:44,19.60212,65.67078,0.0,24.01412
3745,2024-01-29 19:31:49,19.63024,65.67435,0.0,23.52047
3746,2024-01-29 19:31:54,19.69769,65.66867,0.0,23.2164
3747,2024-01-29 19:31:59,19.81858,65.67231,0.0,23.01427
3748,2024-01-29 19:32:04,20.01782,65.67101,0.0,22.92219
3749,2024-01-29 19:32:09,20.13636,65.67505,0.0,22.90075
3750,2024-01-29 19:32:14,20.25706,65.67522,0.0,22.90001
3751,2024-01-29 19:32:19,20.38825,65.66931,0.0,22.9
3752,2024-01-29 19:32:24,20.57191,65.67193,0.0,22.9923
3753,2024-01-29 19:32:30,20.79758,65.67216,0.0,23.09035
3754,2024-01-29 19:32:35,21.07525,65.67426,0.0,23.26182
3755,2024-01-29 19:32:40,21.19727,65.67365,0.0,23.46081
3756,2024-01-29 19:32:45,21.36004,65.67028,0.0,23.62474
3757,2024-01-29 19:32:50,21.53571,65.67206,0.0,23.78365
3758,2024-01-29 19:32:55,21.76282,65.67591,0.0,23.89008
3759,2024-01-29 19:33:00,22.12089,65.68037,0.0,24.06857
3760,2024-01-29 19:33:05,22.30961,65.67773,0.0,24.28151
3761,2024-01-29 19:33:10,22.39701,65.6734,0.0,24.46309
3762,2024-01-29 19:33:15,22.65066,65.66653,0.0,24.59275
3763,2024-01-29 19:33:20,22.84382,65.67651,0.0,24.75736
3764,2024-01-29 19:33:25,23.00174,65.67841,0.0,24.93362
3765,2024-01-29 19:33:30,23.1785,65.67519,0.0,25.08369
3766,2024-01-29 19:33:35,23.19928,65.6746,0.0,25.27823
3767,2024-01-29 19:33:40,23.27277,65.67559,0.0,25.37087
3768,2024-01-29 19:33:45,23.3809,65.67717,0.0,25.49121
3769,2024-01-29 19:33:51,23.49723,65.67648,0.0,25.49985
3770,2024-01-29 19:33:56,23.59254,65.6788,0.0,25.58589
3771,2024-01-29 19:34:01,23.59976,65.67902,0.0,25.59953
3772,2024-01-29 19:34:06,23.6,65.68008,0.0,25.68469
3773,2024-01-29 19:34:11,23.51773,65.67175,0.0,25.69951
3774,2024-01-29 19:34:16,23.50059,65.67773,0.0,25.69998
3775,2024-01-29 19:34:21,23.50003,65.68021,0.0,25.7
3776,2024-01-29 19:34:26,23.52251,65.68355,0.0,25.7
3777,2024-01-29 19:34:31,23.59742,65.68176,0.0,25.79103
3778,2024-01-29 19:34:36,23.59991,65.67881,0.0,25.87975
3779,2024-01-29 19:34:41,23.6,65.68115,0.0,25.89933
3780,2024-01-29 19:34:46,23.6,65.68269,0.0,25.89997
3781,2024-01-29 19:34:51,23.67017,65.67888,0.0,25.9
3782,2024-01-29 19:34:56,23.60581,65.68414,0.0,25.92236
3783,2024-01-29 19:35:02,23.51861,65.68263,0.0,26.05108
3784,2024-01-29 19:35:07,23.43085,65.68195,0.0,26.09836
3785,2024-01-29 19:35:12,23.40101,65.68552,0.0,26.09994
3786,2024-01-29 19:35:17,23.40003,65.68221,0.0,26.00425
3787,2024-01-29 19:35:22,23.39834,65.68716,0.0,26.00014
3788,2024-01-29 19:35:27,23.30394,65.68528,0.0,26.0
